timestamp,open,high,low,close,volume,close_time,asset_volume,trades,buy_base_asset_volume,buy_quote_asset_volume,ignore
2020-10-02 16:00:00,217.49000000,219.50000000,216.22000000,219.17000000,5896.61350000,1601657999999,1284903.52385820,2980,3616.05023000,787498.59329190,0
2020-10-02 17:00:00,219.24000000,219.43000000,218.45000000,219.06000000,2646.09439000,1601661599999,578989.18238120,1317,1429.67941000,312842.01761240,0
2020-10-02 18:00:00,219.05000000,219.38000000,217.44000000,218.57000000,2340.56892000,1601665199999,511346.70229230,1593,1034.98785000,226081.42922970,0
2020-10-02 19:00:00,218.50000000,218.50000000,217.35000000,217.46000000,2359.43614000,1601668799999,513782.90542720,1306,1073.34627000,233683.31773350,0
2020-10-02 20:00:00,217.46000000,218.70000000,217.36000000,218.48000000,1719.92055000,1601672399999,375007.97787460,927,866.83274000,189000.72669170,0
2020-10-02 21:00:00,218.44000000,219.27000000,216.73000000,217.04000000,1946.49706000,1601675999999,423968.03839420,1161,712.53365000,155302.30654780,0
2020-10-02 22:00:00,217.10000000,219.53000000,217.00000000,218.79000000,2500.52569000,1601679599999,545788.77722990,1417,1155.18135000,252193.52552060,0
2020-10-02 23:00:00,218.84000000,220.06000000,218.79000000,219.66000000,2506.91544000,1601683199999,550457.05366950,1398,1336.87631000,293484.57576250,0
2020-10-03 00:00:00,219.67000000,220.86000000,218.54000000,220.15000000,3402.17818000,1601686799999,748470.93492440,1988,1679.44779000,369464.27639030,0
2020-10-03 01:00:00,219.96000000,220.77000000,219.78000000,220.76000000,2220.68579000,1601690399999,489127.87824690,974,1185.01037000,261026.73997390,0
2020-10-03 02:00:00,220.76000000,221.07000000,219.50000000,219.77000000,2645.53512000,1601693999999,582503.61934940,1263,1075.05317000,236840.36453210,0
2020-10-03 03:00:00,219.85000000,221.33000000,219.65000000,221.14000000,2193.36285000,1601697599999,483251.85657530,1324,1361.34136000,299885.96443970,0
2020-10-03 04:00:00,221.09000000,221.49000000,220.33000000,220.95000000,2255.99165000,1601701199999,498090.76220070,1361,1191.64611000,263130.19653920,0
2020-10-03 05:00:00,220.97000000,221.41000000,220.05000000,220.27000000,1107.10526000,1601704799999,244265.94498430,691,563.20932000,124285.25832260,0
2020-10-03 06:00:00,220.27000000,220.48000000,218.36000000,219.11000000,2968.70183000,1601708399999,650863.95028040,1765,1208.80327000,265024.16707630,0
2020-10-03 07:00:00,219.11000000,220.18000000,218.80000000,219.70000000,1586.00109000,1601711999999,347961.28055540,1208,757.41267000,166158.88962470,0
2020-10-03 08:00:00,219.70000000,220.61000000,218.80000000,219.55000000,1728.75235000,1601715599999,379943.25811800,990,827.10916000,181857.79578770,0
2020-10-03 09:00:00,219.43000000,220.28000000,219.21000000,219.98000000,1663.16855000,1601719199999,365566.96777000,1181,834.94550000,183487.53653380,0
2020-10-03 10:00:00,219.99000000,220.55000000,219.74000000,220.42000000,1005.83181000,1601722799999,221395.96651900,729,377.74323000,83159.50847820,0
2020-10-03 11:00:00,220.42000000,220.77000000,219.86000000,219.93000000,1133.28099000,1601726399999,249589.69158200,638,500.01444000,110143.29859490,0
2020-10-03 12:00:00,219.93000000,220.05000000,219.21000000,219.36000000,1097.94072000,1601729999999,241051.31474750,637,637.05561000,139872.23476130,0
2020-10-03 13:00:00,219.36000000,219.94000000,219.27000000,219.57000000,940.12283000,1601733599999,206459.96804210,481,331.70427000,72852.30050870,0
2020-10-03 14:00:00,219.57000000,219.89000000,219.33000000,219.47000000,946.08856000,1601737199999,207738.32712930,527,288.10138000,63279.24174490,0
2020-10-03 15:00:00,219.44000000,220.22000000,219.10000000,219.78000000,1440.62011000,1601740799999,316435.18683670,546,764.61637000,167946.62674920,0
2020-10-03 16:00:00,219.79000000,220.98000000,219.22000000,220.78000000,2620.08422000,1601744399999,576450.00603300,1276,1180.85328000,259903.10370510,0
2020-10-03 17:00:00,220.82000000,220.90000000,219.90000000,220.49000000,1978.82998000,1601747999999,436306.39749870,1112,573.87983000,126543.65660210,0
2020-10-03 18:00:00,220.42000000,221.10000000,220.08000000,220.27000000,990.83766000,1601751599999,218530.10127350,500,508.38531000,112147.51718320,0
2020-10-03 19:00:00,220.27000000,220.63000000,219.88000000,219.97000000,1059.46008000,1601755199999,233381.25981020,635,685.85948000,151105.60633500,0
2020-10-03 20:00:00,219.99000000,220.04000000,218.74000000,219.07000000,1390.81086000,1601758799999,304932.31647390,598,567.97080000,124554.57625570,0
2020-10-03 21:00:00,219.10000000,219.66000000,218.84000000,219.33000000,1106.51858000,1601762399999,242555.95863550,720,717.78307000,157366.09784800,0
