timestamp,open,high,low,close,volume,close_time,asset_volume,trades,buy_base_asset_volume,buy_quote_asset_volume,ignore
2020-10-02 16:45:00,10550.19000000,10551.85000000,10538.53000000,10543.69000000,294.25876800,1601657999999,3102912.97604628,4567,129.98535600,1370645.66844702,0
2020-10-02 17:00:00,10543.68000000,10553.33000000,10535.94000000,10539.28000000,337.27062800,1601658899999,3556655.38553172,5008,137.90856400,1454256.02421991,0
2020-10-02 17:15:00,10539.28000000,10559.21000000,10538.02000000,10554.85000000,302.56177500,1601659799999,3191826.60751197,4202,150.17326000,1584212.79136838,0
2020-10-02 17:30:00,10554.78000000,10560.00000000,10518.29000000,10523.86000000,448.90899000,1601660699999,4729565.10989959,6709,216.30046300,2278702.50081624,0
2020-10-02 17:45:00,10523.86000000,10540.45000000,10522.65000000,10537.44000000,273.86985800,1601661599999,2884098.42993359,5733,131.30291700,1382729.76916985,0
2020-10-02 18:00:00,10537.44000000,10549.80000000,10534.73000000,10544.18000000,377.81022300,1601662499999,3984056.79756851,4778,154.62318100,1630394.86593828,0
2020-10-02 18:15:00,10544.18000000,10550.00000000,10532.85000000,10537.83000000,433.31773100,1601663399999,4567742.45998445,5276,137.26482400,1446903.10265719,0
2020-10-02 18:30:00,10537.84000000,10549.01000000,10536.99000000,10538.51000000,408.18435900,1601664299999,4302956.98755939,5481,181.00797600,1908184.03085635,0
2020-10-02 18:45:00,10538.51000000,10554.00000000,10523.64000000,10553.11000000,485.61351900,1601665199999,5117692.24242489,6284,212.09896900,2235387.36318351,0
2020-10-02 19:00:00,10553.10000000,10553.10000000,10521.00000000,10527.72000000,385.17897400,1601666099999,4058671.95863301,5718,164.06092900,1728744.45289608,0
2020-10-02 19:15:00,10527.72000000,10539.34000000,10527.70000000,10535.77000000,240.54193900,1601666999999,2533736.80504877,3880,97.04404100,1022175.56652778,0
2020-10-02 19:30:00,10535.78000000,10536.47000000,10520.04000000,10533.10000000,321.07910300,1601667899999,3380961.17606509,4667,183.60436200,1933329.45379465,0
2020-10-02 19:45:00,10533.11000000,10534.35000000,10512.04000000,10515.04000000,240.11690000,1601668799999,2526786.25826422,4178,98.97976600,1041566.87348828,0
2020-10-02 20:00:00,10515.04000000,10528.18000000,10510.29000000,10527.00000000,413.99061100,1601669699999,4355110.80298341,5787,223.73983700,2353658.16936108,0
2020-10-02 20:15:00,10527.00000000,10540.00000000,10526.70000000,10535.12000000,323.15640100,1601670599999,3404086.60893476,5366,188.44914800,1985042.67229867,0
2020-10-02 20:30:00,10535.12000000,10555.21000000,10534.89000000,10544.45000000,391.07389800,1601671499999,4124424.38254563,5847,225.04428800,2373403.04617016,0
2020-10-02 20:45:00,10544.64000000,10546.67000000,10533.14000000,10540.71000000,231.47738800,1601672399999,2439689.82614116,4030,123.13841400,1297782.10650358,0
2020-10-02 21:00:00,10540.71000000,10555.65000000,10538.41000000,10539.90000000,201.05571400,1601673299999,2120255.93972555,3816,104.24254600,1099382.93446796,0
2020-10-02 21:15:00,10539.82000000,10539.82000000,10519.07000000,10519.40000000,231.89149700,1601674199999,2441074.24270791,4765,99.74344900,1049953.55430664,0
2020-10-02 21:30:00,10519.40000000,10528.88000000,10492.85000000,10500.00000000,355.47351000,1601675099999,3739081.33720897,8853,179.02011200,1883608.51585012,0
2020-10-02 21:45:00,10500.00000000,10512.45000000,10463.02000000,10469.68000000,639.03495700,1601675999999,6697370.51588399,13986,326.56923400,3423077.32358132,0
2020-10-02 22:00:00,10469.68000000,10495.11000000,10469.46000000,10495.00000000,262.51283800,1601676899999,2751636.08030037,7168,171.72945100,1799979.44253914,0
